node_index,body_id,value
1141,785,1
1142,787,1
1143,837,1
1144,926,1
1145,1111,1
1146,1131,1
1147,1185,1
1148,1353,1
1149,56,1
1150,293,1
1151,295,1
1152,394,1
1153,612,1
1154,618,1
1155,669,1
1156,715,1
1157,817,1
1158,1407,1
1159,237,1
1160,285,1
1161,353,1
1162,356,1
1163,411,1
1164,488,1
1165,716,1
1166,848,1
1167,997,1
1168,1227,1
1169,58,1
1170,112,1
1171,299,1
1172,355,1
1173,409,1
1174,412,1
1175,413,1
1176,845,1
1177,1212,1
1178,1282,1
1179,760,1
1180,1165,1
1181,1210,1
1182,1363,1
1183,176,1
1184,229,1
1185,777,1
1186,957,1
1187,1064,1
1188,1127,1
1189,1350,1
1190,61,1
1191,242,1
1192,588,1
1193,623,1
1194,792,1
1195,824,1
1196,846,1
1197,941,1
1198,1038,1
1199,1262,1
1200,1290,1
1201,62,1
1202,177,1
1203,303,1
1204,416,1
1205,417,1
1206,921,1
1207,1040,1
1208,1147,1
1209,1301,1
1210,418,1
1211,723,1
1212,822,1
1213,1141,1
1214,1223,1
1215,1444,1
1216,64,1
1217,181,1
1218,420,1
1219,625,1
1220,918,1
1221,1112,1
1222,1346,1
1223,406,1
1224,570,1
1225,726,1
1226,930,1
1227,999,1
1228,1298,1
1229,1376,1
1230,66,1
1231,184,1
1232,187,1
1233,223,1
1234,307,1
1235,361,1
1236,415,1
1237,727,1
1238,1010,1
1239,1073,1
1240,1108,1
1241,1415,1
1242,1477,1
1243,67,1
1244,248,1
1245,305,1
1246,359,1
1247,421,1
1248,473,1
1249,494,1
1250,1510,1
1251,123,1
1252,186,1
1253,69,1
1254,215,1
1255,250,1
1256,495,1
1257,729,1
1258,765,1
1259,794,1
1260,854,1
1261,929,1
1262,70,1
1263,126,1
1264,311,1
1265,331,1
1266,422,1
1267,499,1
1268,500,1
1269,731,1
1270,813,1
1271,996,1
1272,71,1
1273,127,1
1274,565,1
1275,578,1
1276,631,1
1277,993,1
1278,1016,1
1279,1285,1
1280,1329,1
1281,238,1
1282,308,1
1283,967,1
1284,1031,1
1285,1279,1
1286,129,1
1287,255,1
1288,314,1
1289,425,1
1290,627,1
1291,636,1
1292,797,1
1293,1150,1
1294,1236,1
1295,1429,1
1296,74,1
1297,193,1
1298,245,1
1299,501,1
1300,502,1
1301,674,1
1302,989,1
1303,1062,1
1304,1120,1
1305,76,1
1306,131,1
1307,195,1
1308,257,1
1309,315,1
1310,370,1
1311,424,1
1312,426,1
1313,884,1
1314,915,1
1315,960,1
1316,1032,1
1317,1067,1
1318,1277,1
1319,1481,1
1320,106,1
1321,132,1
1322,258,1
1323,366,1
1324,841,1
1325,856,1
1326,959,1
1327,980,1
1328,983,1
1329,1176,1
1330,189,1
1331,256,1
1332,367,1
1333,371,1
1334,427,1
1335,461,1
1336,503,1
1337,561,1
1338,592,1
1339,763,1
1340,802,1
1341,857,1
1342,895,1
1343,78,1
1344,408,1
1345,640,1
1346,672,1
1347,734,1
1348,803,1
1349,934,1
1350,961,1
1351,1099,1
1352,1251,1
1353,79,1
1354,200,1
1355,277,1
1356,871,1
1357,1017,1
1358,1045,1
1359,1468,1
1360,1470,1
1361,188,1
1362,261,1
1363,354,1
1364,507,1
1365,704,1
1366,712,1
1367,740,1
1368,902,1
1369,979,1
1370,1220,1
1371,319,1
1372,374,1
1373,508,1
1374,646,1
1375,738,1
1376,754,1
1377,903,1
1378,1123,1
1379,1156,1
1380,82,1
1381,512,1
1382,804,1
1383,942,1
1384,83,1
1385,325,1
1386,649,1
1387,661,1
1388,747,1
1389,866,1
1390,140,1
1391,659,1
1392,665,1
1393,815,1
1394,865,1
1395,1199,1
1396,85,1
1397,136,1
1398,383,1
1399,437,1
1400,660,1
1401,864,1
1402,905,1
1403,1006,1
1404,1021,1
1405,86,1
1406,116,1
1407,144,1
1408,657,1
1409,750,1
1410,1020,1
1411,270,1
1412,762,1
1413,944,1
1414,1022,1
1415,88,1
1416,537,1
1417,970,1
